ID,DayClassification,DayClassificationID
5434,Weekend,5434
5435,Weekend,5435
5436,Weekend,5436
5437,Weekend,5437
5438,Weekend,5438
5439,Weekend,5439
5440,Weekday,5440
5441,Weekday,5441
5442,Weekday,5442
5443,Weekday,5443
5444,Weekday,5444
5445,Weekday,5445
5446,Weekday,5446
5447,Weekday,5447
5448,Weekday,5448
5449,Weekday,5449
5450,Weekday,5450
5451,Weekday,5451
5452,Weekday,5452
5453,Weekday,5453
5454,Weekday,5454
5455,Weekday,5455
5456,Weekday,5456
5457,Weekday,5457
5458,Weekday,5458
5459,Weekday,5459
5460,Weekday,5460
5461,Weekday,5461
5462,Weekday,5462
5463,Weekday,5463
5464,Weekday,5464
5465,Weekday,5465
5466,Weekday,5466
5467,Weekday,5467
5468,Weekday,5468
5469,Weekday,5469
5470,Weekday,5470
5471,Weekday,5471
5472,Weekday,5472
5473,Weekday,5473
5474,Weekday,5474
5475,Weekday,5475
5476,Weekday,5476
5477,Weekday,5477
5478,Weekday,5478
5479,Weekday,5479
5480,Weekday,5480
5481,Weekday,5481
5482,Weekday,5482
5483,Weekday,5483
5484,Weekday,5484
5485,Weekday,5485
5486,Weekend,5486
5487,Weekend,5487
5488,Weekend,5488
5489,Weekday,5489
5490,Weekend,5490
5491,Weekday,5491
5492,Weekend,5492
5493,Weekday,5493
5494,Weekday,5494
5495,Weekend,5495
5496,Weekend,5496
5497,Weekday,5497
5498,Weekday,5498
5499,Weekend,5499
5500,Weekend,5500
5501,Weekday,5501
5502,Weekday,5502
5503,Weekday,5503
5504,Weekend,5504
5505,Weekend,5505
5506,Weekend,5506
5507,Weekend,5507
5508,Weekend,5508
5509,Weekend,5509
5510,Weekend,5510
5511,Weekend,5511
5512,Weekend,5512
5513,Weekend,5513
5514,Weekend,5514
5515,Weekend,5515
5516,Weekend,5516
5517,Weekend,5517
5518,Weekend,5518
5519,Weekend,5519
5520,Weekend,5520
5521,Weekend,5521
5522,Weekend,5522
5523,Weekend,5523
5524,Weekend,5524
5525,Weekend,5525
5526,Weekend,5526
5527,Weekend,5527
5528,Weekend,5528
5529,Weekend,5529
5530,Weekend,5530
5531,Weekend,5531
5532,Weekend,5532
5533,Weekend,5533
5534,Weekend,5534
5535,Weekday,5535
5536,Weekday,5536
5537,Weekday,5537
5538,Weekday,5538
5539,Weekday,5539
5540,Weekday,5540
5541,Weekday,5541
5542,Weekday,5542
5543,Weekday,5543
5544,Weekday,5544
5545,Weekday,5545
5546,Weekday,5546
5547,Weekday,5547
5548,Weekday,5548
5549,Weekday,5549
5550,Weekday,5550
5551,Weekday,5551
5552,Weekday,5552
5553,Weekday,5553
5554,Weekday,5554
5555,Weekday,5555
5556,Weekday,5556
5557,Weekday,5557
5558,Weekday,5558
5559,Weekday,5559
5560,Weekday,5560
5561,Weekday,5561
5562,Weekday,5562
5563,Weekday,5563
5564,Weekday,5564
5565,Weekday,5565
5566,Weekday,5566
5567,Weekday,5567
5568,Weekday,5568
5569,Weekday,5569
5570,Weekday,5570
5571,Weekday,5571
5572,Weekday,5572
5573,Weekday,5573
5574,Weekday,5574
5575,Weekday,5575
5576,Weekday,5576
5577,Weekday,5577
5578,Weekday,5578
5579,Weekend,5579
5580,Weekend,5580
5581,Weekend,5581
5582,Weekend,5582
5583,Weekend,5583
5584,Weekday,5584
5585,Weekday,5585
5586,Weekday,5586
5587,Weekday,5587
5588,Weekday,5588
5589,Weekday,5589
5590,Weekday,5590
5591,Weekday,5591
5592,Weekend,5592
5593,Weekday,5593
5594,Weekday,5594
5595,Weekend,5595
5596,Weekday,5596
5597,Weekday,5597
5598,Weekend,5598
5599,Weekend,5599
5600,Weekend,5600
5601,Weekend,5601
5602,Weekend,5602
5603,Weekend,5603
5604,Weekend,5604
5605,Weekend,5605
5606,Weekend,5606
5607,Weekend,5607
5608,Weekend,5608
5609,Weekend,5609
5610,Weekend,5610
5611,Weekend,5611
5612,Weekend,5612
5613,Weekend,5613
5614,Weekend,5614
5615,Weekend,5615
5616,Weekend,5616
5617,Weekend,5617
5618,Weekend,5618
5619,Weekend,5619
5620,Weekend,5620
5621,Weekend,5621
5622,Weekend,5622
5623,Weekend,5623
5624,Weekend,5624
5625,Weekday,5625
5626,Weekday,5626
5627,Weekday,5627
5628,Weekday,5628
5629,Weekday,5629
5630,Weekday,5630
5631,Weekday,5631
5632,Weekday,5632
5633,Weekday,5633
5634,Weekday,5634
5635,Weekday,5635
5636,Weekday,5636
5637,Weekday,5637
5638,Weekday,5638
5639,Weekday,5639
5640,Weekday,5640
5641,Weekday,5641
5642,Weekday,5642
5643,Weekday,5643
5644,Weekday,5644
5645,Weekday,5645
5646,Weekday,5646
5647,Weekday,5647
5648,Weekday,5648
5649,Weekday,5649
5650,Weekday,5650
5651,Weekday,5651
5652,Weekday,5652
5653,Weekday,5653
5654,Weekday,5654
5655,Weekday,5655
5656,Weekday,5656
5657,Weekday,5657
5658,Weekday,5658
5659,Weekday,5659
5660,Weekday,5660
5661,Weekday,5661
5662,Weekday,5662
5663,Weekday,5663
5664,Weekday,5664
5665,Weekday,5665
5666,Weekend,5666
5667,Weekend,5667
5668,Weekend,5668
5669,Weekday,5669
5670,Weekday,5670
5671,Weekday,5671
5672,Weekday,5672
5673,Weekday,5673
5674,Weekday,5674
5675,Weekday,5675
5676,Weekend,5676
5677,Weekend,5677
5678,Weekend,5678
5679,Weekend,5679
5680,Weekend,5680
5681,Weekend,5681
5682,Weekend,5682
5683,Weekend,5683
5684,Weekend,5684
5685,Weekend,5685
5686,Weekend,5686
5687,Weekend,5687
5688,Weekend,5688
5689,Weekend,5689
5690,Weekend,5690
5691,Weekend,5691
5692,Weekend,5692
5693,Weekend,5693
5694,Weekend,5694
5695,Weekend,5695
5696,Weekend,5696
5697,Weekend,5697
5698,Weekend,5698
5699,Weekend,5699
5700,Weekend,5700
5701,Weekend,5701
5702,Weekend,5702
5703,Weekend,5703
5704,Weekend,5704
5705,Weekend,5705
5706,Weekend,5706
5707,Weekend,5707
5708,Weekend,5708
5709,Weekend,5709
5710,Weekend,5710
5711,Weekday,5711
5712,Weekday,5712
5713,Weekday,5713
5714,Weekday,5714
5715,Weekday,5715
5716,Weekday,5716
5717,Weekday,5717
5718,Weekday,5718
5719,Weekday,5719
5720,Weekday,5720
5721,Weekday,5721
5722,Weekday,5722
5723,Weekday,5723
5724,Weekday,5724
5725,Weekday,5725
5726,Weekday,5726
5727,Weekday,5727
5728,Weekday,5728
5729,Weekday,5729
5730,Weekday,5730
5731,Weekday,5731
5732,Weekday,5732
5733,Weekday,5733
5734,Weekday,5734
5735,Weekday,5735
5736,Weekday,5736
5737,Weekday,5737
5738,Weekday,5738
5739,Weekday,5739
5740,Weekday,5740
5741,Weekday,5741
5742,Weekday,5742
5743,Weekday,5743
5744,Weekday,5744
5745,Weekday,5745
5746,Weekday,5746
5747,Weekday,5747
5748,Weekday,5748
5749,Weekday,5749
5750,Weekday,5750
5751,Weekday,5751
5752,Weekday,5752
5753,Weekend,5753
5754,Weekday,5754
5755,Weekend,5755
5756,Weekday,5756
5757,Weekday,5757
5758,Weekend,5758
5759,Weekday,5759
5760,Weekday,5760
5761,Weekend,5761
5762,Weekend,5762
5763,Weekday,5763
5764,Weekend,5764
5765,Weekday,5765
5766,Weekday,5766
5767,Weekday,5767
5768,Weekday,5768
5769,Weekend,5769
5770,Weekend,5770
5771,Weekday,5771
5772,Weekend,5772
5773,Weekend,5773
5774,Weekend,5774
5775,Weekend,5775
5776,Weekend,5776
5777,Weekend,5777
5778,Weekend,5778
5779,Weekend,5779
5780,Weekend,5780
5781,Weekend,5781
5782,Weekend,5782
5783,Weekend,5783
5784,Weekend,5784
5785,Weekend,5785
5786,Weekend,5786
5787,Weekend,5787
5788,Weekend,5788
5789,Weekend,5789
5790,Weekend,5790
5791,Weekend,5791
5792,Weekend,5792
5793,Weekend,5793
5794,Weekend,5794
5795,Weekend,5795
5796,Weekend,5796
5797,Weekend,5797
5798,Weekend,5798
5799,Weekend,5799
5800,Weekend,5800
5801,Weekend,5801
5802,Weekend,5802
5803,Weekend,5803
5804,Weekend,5804
5805,Weekend,5805
5806,Weekend,5806
5807,Weekday,5807
5808,Weekday,5808
5809,Weekday,5809
5810,Weekday,5810
5811,Weekday,5811
5812,Weekday,5812
5813,Weekday,5813
5814,Weekday,5814
5815,Weekday,5815
5816,Weekday,5816
5817,Weekday,5817
5818,Weekday,5818
5819,Weekday,5819
5820,Weekday,5820
5821,Weekday,5821
5822,Weekday,5822
5823,Weekday,5823
5824,Weekday,5824
5825,Weekday,5825
5826,Weekday,5826
5827,Weekday,5827
5828,Weekday,5828
5829,Weekday,5829
5830,Weekday,5830
5831,Weekday,5831
5832,Weekday,5832
5833,Weekday,5833
5834,Weekday,5834
5835,Weekday,5835
5836,Weekday,5836
5837,Weekday,5837
5838,Weekday,5838
5839,Weekday,5839
5840,Weekday,5840
5841,Weekday,5841
5842,Weekday,5842
5843,Weekday,5843
5844,Weekday,5844
5845,Weekday,5845
5846,Weekday,5846
5847,Weekday,5847
5848,Weekday,5848
5849,Weekday,5849
5850,Weekday,5850
5851,Weekday,5851
5852,Weekday,5852
5853,Weekday,5853
5854,Weekday,5854
5855,Weekday,5855
5856,Weekday,5856
5857,Weekday,5857
5858,Weekday,5858
5859,Weekday,5859
5860,Weekday,5860
5861,Weekday,5861
5862,Weekday,5862
5863,Weekend,5863
5864,Weekend,5864
5865,Weekend,5865
5866,Weekend,5866
5867,Weekend,5867
5868,Weekend,5868
5869,Weekday,5869
5870,Weekday,5870
5871,Weekend,5871
5872,Weekend,5872
5873,Weekday,5873
5874,Weekday,5874
5875,Weekend,5875
5876,Weekend,5876
5877,Weekend,5877
5878,Weekend,5878
5879,Weekend,5879
5880,Weekend,5880
5881,Weekend,5881
5882,Weekend,5882
5883,Weekend,5883
5884,Weekend,5884
5885,Weekend,5885
5886,Weekend,5886
5887,Weekend,5887
5888,Weekend,5888
5889,Weekend,5889
5890,Weekend,5890
5891,Weekend,5891
5892,Weekend,5892
5893,Weekend,5893
5894,Weekend,5894
5895,Weekend,5895
5896,Weekend,5896
5897,Weekend,5897
5898,Weekend,5898
5899,Weekend,5899
5900,Weekend,5900
5901,Weekend,5901
5902,Weekend,5902
5903,Weekend,5903
5904,Weekend,5904
5905,Weekday,5905
5906,Weekday,5906
5907,Weekday,5907
5908,Weekday,5908
5909,Weekday,5909
5910,Weekday,5910
5911,Weekday,5911
5912,Weekday,5912
5913,Weekday,5913
5914,Weekday,5914
5915,Weekday,5915
5916,Weekday,5916
5917,Weekday,5917
5918,Weekday,5918
5919,Weekday,5919
5920,Weekday,5920
5921,Weekday,5921
5922,Weekday,5922
5923,Weekday,5923
5924,Weekday,5924
5925,Weekday,5925
5926,Weekday,5926
5927,Weekday,5927
5928,Weekday,5928
5929,Weekday,5929
5930,Weekday,5930
5931,Weekday,5931
5932,Weekday,5932
5933,Weekday,5933
5934,Weekday,5934
5935,Weekday,5935
5936,Weekday,5936
5937,Weekday,5937
5938,Weekday,5938
5939,Weekday,5939
5940,Weekday,5940
5941,Weekday,5941
5942,Weekday,5942
5943,Weekday,5943
5944,Weekday,5944
5945,Weekday,5945
5946,Weekday,5946
5947,Weekday,5947
5948,Weekday,5948
5949,Weekday,5949
5950,Weekday,5950
5951,Weekday,5951
5952,Weekday,5952
5953,Weekday,5953
5954,Weekday,5954
5955,Weekend,5955
5956,Weekend,5956
5957,Weekend,5957
5958,Weekday,5958
5959,Weekend,5959
5960,Weekday,5960
5961,Weekend,5961
5962,Weekday,5962
5963,Weekday,5963
5964,Weekday,5964
5965,Weekend,5965
5966,Weekend,5966
5967,Weekend,5967
5968,Weekend,5968
5969,Weekend,5969
5970,Weekend,5970
5971,Weekend,5971
5972,Weekend,5972
5973,Weekend,5973
5974,Weekend,5974
5975,Weekend,5975
5976,Weekend,5976
5977,Weekend,5977
5978,Weekend,5978
5979,Weekend,5979
5980,Weekend,5980
5981,Weekend,5981
5982,Weekend,5982
5983,Weekend,5983
5984,Weekend,5984
5985,Weekend,5985
5986,Weekend,5986
5987,Weekend,5987
5988,Weekend,5988
5989,Weekend,5989
5990,Weekend,5990
5991,Weekend,5991
5992,Weekend,5992
5993,Weekend,5993
5994,Weekend,5994
5995,Weekend,5995
5996,Weekend,5996
5997,Weekend,5997
5998,Weekend,5998
5999,Weekend,5999
6000,Weekend,6000
6001,Weekend,6001
6002,Weekend,6002
6003,Weekend,6003
6004,Weekend,6004
6005,Weekend,6005
6006,Weekend,6006
6007,Weekday,6007
6008,Weekday,6008
6009,Weekday,6009
6010,Weekday,6010
6011,Weekday,6011
6012,Weekday,6012
6013,Weekday,6013
6014,Weekday,6014
6015,Weekday,6015
6016,Weekday,6016
6017,Weekday,6017
6018,Weekday,6018
6019,Weekday,6019
6020,Weekday,6020
6021,Weekday,6021
6022,Weekday,6022
6023,Weekday,6023
6024,Weekday,6024
6025,Weekday,6025
6026,Weekday,6026
6027,Weekday,6027
6028,Weekday,6028
6029,Weekday,6029
6030,Weekday,6030
6031,Weekday,6031
6032,Weekday,6032
6033,Weekday,6033
6034,Weekday,6034
6035,Weekday,6035
6036,Weekday,6036
6037,Weekday,6037
6038,Weekday,6038
6039,Weekday,6039
6040,Weekday,6040
6041,Weekday,6041
6042,Weekday,6042
6043,Weekday,6043
6044,Weekday,6044
6045,Weekday,6045
6046,Weekday,6046
6047,Weekday,6047
6048,Weekday,6048
6049,Weekday,6049
6050,Weekday,6050
6051,Weekday,6051
6052,Weekday,6052
6053,Weekday,6053
6054,Weekday,6054
6055,Weekday,6055
6056,Weekday,6056
6057,Weekday,6057
6058,Weekday,6058
6059,Weekend,6059
6060,Weekday,6060
6061,Weekend,6061
6062,Weekend,6062
6063,Weekday,6063
6064,Weekend,6064
6065,Weekday,6065
6066,Weekday,6066
6067,Weekend,6067
6068,Weekend,6068
6069,Weekend,6069
6070,Weekend,6070
6071,Weekend,6071
6072,Weekend,6072
6073,Weekend,6073
6074,Weekend,6074
6075,Weekend,6075
6076,Weekend,6076
6077,Weekend,6077
6078,Weekend,6078
6079,Weekend,6079
6080,Weekend,6080
6081,Weekend,6081
6082,Weekend,6082
6083,Weekend,6083
6084,Weekend,6084
6085,Weekend,6085
6086,Weekend,6086
6087,Weekend,6087
6088,Weekend,6088
6089,Weekend,6089
6090,Weekend,6090
6091,Weekend,6091
6092,Weekend,6092
6093,Weekday,6093
6094,Weekday,6094
6095,Weekday,6095
6096,Weekday,6096
6097,Weekday,6097
6098,Weekday,6098
6099,Weekday,6099
6100,Weekday,6100
6101,Weekday,6101
6102,Weekday,6102
6103,Weekday,6103
6104,Weekday,6104
6105,Weekday,6105
6106,Weekday,6106
6107,Weekday,6107
6108,Weekday,6108
6109,Weekday,6109
6110,Weekday,6110
6111,Weekday,6111
6112,Weekday,6112
6113,Weekday,6113
6114,Weekday,6114
6115,Weekday,6115
6116,Weekday,6116
6117,Weekday,6117
6118,Weekday,6118
6119,Weekday,6119
6120,Weekday,6120
6121,Weekday,6121
6122,Weekday,6122
6123,Weekday,6123
6124,Weekday,6124
6125,Weekday,6125
6126,Weekday,6126
6127,Weekday,6127
6128,Weekday,6128
6129,Weekday,6129
6130,Weekday,6130
6131,Weekday,6131
6132,Weekday,6132
6133,Weekday,6133
6134,Weekday,6134
6135,Weekday,6135
6136,Weekday,6136
6137,Weekday,6137
6138,Weekday,6138
6139,Weekday,6139
6140,Weekday,6140
6141,Weekday,6141
6142,Weekday,6142
6143,Weekday,6143
6144,Weekday,6144
6145,Weekday,6145
6146,Weekday,6146
6147,Weekday,6147
6148,Weekday,6148
6149,Weekday,6149
6150,Weekday,6150
6151,Weekend,6151
6152,Weekend,6152
6153,Weekday,6153
6154,Weekend,6154
6155,Weekend,6155
6156,Weekday,6156
6157,Weekday,6157
6158,Weekday,6158
6159,Weekday,6159
6160,Weekend,6160
6161,Weekend,6161
6162,Weekday,6162
6163,Weekday,6163
6164,Weekday,6164
6165,Weekday,6165
6166,Weekday,6166
6167,Weekday,6167
6168,Weekend,6168
6169,Weekend,6169
6170,Weekend,6170
6171,Weekend,6171
6172,Weekend,6172
6173,Weekend,6173
6174,Weekend,6174
6175,Weekend,6175
6176,Weekend,6176
6177,Weekend,6177
6178,Weekend,6178
6179,Weekend,6179
6180,Weekend,6180
6181,Weekend,6181
6182,Weekend,6182
6183,Weekend,6183
6184,Weekend,6184
6185,Weekend,6185
6186,Weekend,6186
6187,Weekend,6187
6188,Weekend,6188
6189,Weekend,6189
6190,Weekend,6190
6191,Weekend,6191
6192,Weekend,6192
6193,Weekend,6193
6194,Weekend,6194
6195,Weekend,6195
6196,Weekend,6196
6197,Weekend,6197
6198,Weekend,6198
6199,Weekend,6199
6200,Weekend,6200
6201,Weekend,6201
6202,Weekend,6202
6203,Weekday,6203
6204,Weekday,6204
6205,Weekday,6205
6206,Weekday,6206
6207,Weekday,6207
6208,Weekday,6208
6209,Weekday,6209
6210,Weekday,6210
6211,Weekday,6211
6212,Weekday,6212
6213,Weekday,6213
6214,Weekday,6214
6215,Weekday,6215
6216,Weekday,6216
6217,Weekday,6217
6218,Weekday,6218
6219,Weekday,6219
6220,Weekday,6220
6221,Weekday,6221
6222,Weekday,6222
6223,Weekday,6223
6224,Weekday,6224
6225,Weekday,6225
6226,Weekday,6226
6227,Weekday,6227
6228,Weekday,6228
6229,Weekday,6229
6230,Weekday,6230
6231,Weekday,6231
6232,Weekday,6232
6233,Weekday,6233
6234,Weekday,6234
6235,Weekday,6235
6236,Weekday,6236
6237,Weekday,6237
6238,Weekday,6238
6239,Weekday,6239
6240,Weekday,6240
6241,Weekday,6241
6242,Weekday,6242
6243,Weekday,6243
6244,Weekday,6244
6245,Weekday,6245
6246,Weekday,6246
6247,Weekday,6247
6248,Weekday,6248
6249,Weekday,6249
6250,Weekday,6250
6251,Weekday,6251
6252,Weekday,6252
6253,Weekday,6253
6254,Weekday,6254
6255,Weekday,6255
6256,Weekday,6256
6257,Weekday,6257
6258,Weekday,6258
6259,Weekday,6259
6260,Weekday,6260
6261,Weekday,6261
6262,Weekday,6262
6263,Weekday,6263
6264,Weekday,6264
6265,Weekend,6265
6266,Weekend,6266
6267,Weekend,6267
6268,Weekend,6268
6269,Weekend,6269
6270,Weekend,6270
6271,Weekend,6271
6272,Weekday,6272
6273,Weekday,6273
6274,Weekday,6274
6275,Weekday,6275
6276,Weekday,6276
6277,Weekday,6277
6278,Weekday,6278
6279,Weekday,6279
6280,Weekday,6280
6281,Weekday,6281
6282,Weekday,6282
6283,Weekend,6283
6284,Weekend,6284
6285,Weekend,6285
6286,Weekend,6286
6287,Weekend,6287
6288,Weekend,6288
6289,Weekend,6289
6290,Weekend,6290
6291,Weekend,6291
6292,Weekend,6292
6293,Weekend,6293
6294,Weekend,6294
6295,Weekend,6295
6296,Weekend,6296
6297,Weekend,6297
6298,Weekend,6298
6299,Weekend,6299
6300,Weekend,6300
6301,Weekend,6301
6302,Weekend,6302
6303,Weekend,6303
6304,Weekend,6304
6305,Weekend,6305
6306,Weekend,6306
6307,Weekend,6307
6308,Weekend,6308
6309,Weekend,6309
6310,Weekend,6310
6311,Weekend,6311
6312,Weekend,6312
6313,Weekend,6313
6314,Weekday,6314
6315,Weekday,6315
6316,Weekday,6316
6317,Weekday,6317
6318,Weekday,6318
6319,Weekday,6319
6320,Weekday,6320
6321,Weekday,6321
6322,Weekday,6322
6323,Weekday,6323
6324,Weekday,6324
6325,Weekday,6325
6326,Weekday,6326
6327,Weekday,6327
6328,Weekday,6328
6329,Weekday,6329
6330,Weekday,6330
6331,Weekday,6331
6332,Weekday,6332
6333,Weekday,6333
6334,Weekday,6334
6335,Weekday,6335
6336,Weekday,6336
6337,Weekday,6337
6338,Weekday,6338
6339,Weekday,6339
6340,Weekday,6340
6341,Weekday,6341
6342,Weekday,6342
6343,Weekday,6343
6344,Weekday,6344
6345,Weekday,6345
6346,Weekday,6346
6347,Weekday,6347
6348,Weekday,6348
6349,Weekday,6349
6350,Weekday,6350
6351,Weekday,6351
6352,Weekday,6352
6353,Weekday,6353
6354,Weekday,6354
6355,Weekday,6355
6356,Weekday,6356
6357,Weekday,6357
6358,Weekday,6358
6359,Weekend,6359
6360,Weekend,6360
6361,Weekend,6361
6362,Weekend,6362
6363,Weekend,6363
6364,Weekend,6364
6365,Weekend,6365
6366,Weekend,6366
6367,Weekday,6367
6368,Weekday,6368
6369,Weekday,6369
6370,Weekday,6370
6371,Weekday,6371
6372,Weekday,6372
6373,Weekday,6373
6374,Weekday,6374
6375,Weekday,6375
6376,Weekday,6376
6377,Weekday,6377
6378,Weekend,6378
6379,Weekend,6379
6380,Weekend,6380
6381,Weekend,6381
6382,Weekend,6382
6383,Weekend,6383
6384,Weekend,6384
6385,Weekend,6385
6386,Weekend,6386
6387,Weekend,6387
6388,Weekend,6388
6389,Weekend,6389
6390,Weekend,6390
6391,Weekend,6391
6392,Weekend,6392
6393,Weekend,6393
6394,Weekend,6394
6395,Weekend,6395
6396,Weekend,6396
6397,Weekend,6397
6398,Weekend,6398
6399,Weekend,6399
6400,Weekend,6400
6401,Weekend,6401
6402,Weekend,6402
6403,Weekend,6403
6404,Weekend,6404
6405,Weekend,6405
6406,Weekend,6406
6407,Weekend,6407
6408,Weekend,6408
6409,Weekend,6409
6410,Weekend,6410
6411,Weekend,6411
6412,Weekend,6412
6413,Weekend,6413
6414,Weekend,6414
6415,Weekend,6415
6416,Weekday,6416
6417,Weekday,6417
6418,Weekday,6418
6419,Weekday,6419
6420,Weekday,6420
6421,Weekday,6421
6422,Weekday,6422
6423,Weekday,6423
6424,Weekday,6424
6425,Weekday,6425
6426,Weekday,6426
6427,Weekday,6427
6428,Weekday,6428
6429,Weekday,6429
6430,Weekday,6430
6431,Weekday,6431
6432,Weekday,6432
6433,Weekday,6433
6434,Weekday,6434
6435,Weekday,6435
6436,Weekday,6436
6437,Weekday,6437
6438,Weekday,6438
6439,Weekday,6439
6440,Weekday,6440
6441,Weekday,6441
6442,Weekday,6442
6443,Weekday,6443
6444,Weekday,6444
6445,Weekday,6445
6446,Weekday,6446
6447,Weekday,6447
6448,Weekday,6448
6449,Weekday,6449
6450,Weekday,6450
6451,Weekday,6451
6452,Weekday,6452
6453,Weekday,6453
6454,Weekend,6454
6455,Weekday,6455
6456,Weekday,6456
6457,Weekday,6457
6458,Weekday,6458
6459,Weekday,6459
6460,Weekday,6460
6461,Weekday,6461
6462,Weekday,6462
6463,Weekday,6463
6464,Weekday,6464
6465,Weekend,6465
6466,Weekend,6466
6467,Weekend,6467
6468,Weekend,6468
6469,Weekend,6469
6470,Weekend,6470
6471,Weekend,6471
6472,Weekend,6472
6473,Weekend,6473
6474,Weekend,6474
6475,Weekend,6475
6476,Weekend,6476
6477,Weekend,6477
6478,Weekend,6478
6479,Weekend,6479
6480,Weekend,6480
6481,Weekend,6481
6482,Weekend,6482
6483,Weekend,6483
6484,Weekend,6484
6485,Weekend,6485
6486,Weekend,6486
6487,Weekend,6487
6488,Weekend,6488
6489,Weekend,6489
6490,Weekend,6490
6491,Weekend,6491
6492,Weekend,6492
6493,Weekend,6493
6494,Weekday,6494
6495,Weekday,6495
6496,Weekday,6496
6497,Weekday,6497
6498,Weekday,6498
6499,Weekday,6499
6500,Weekday,6500
6501,Weekday,6501
6502,Weekday,6502
6503,Weekday,6503
6504,Weekday,6504
6505,Weekday,6505
6506,Weekday,6506
6507,Weekday,6507
6508,Weekday,6508
6509,Weekday,6509
6510,Weekday,6510
6511,Weekday,6511
6512,Weekday,6512
6513,Weekday,6513
6514,Weekday,6514
6515,Weekday,6515
6516,Weekday,6516
6517,Weekday,6517
6518,Weekday,6518
6519,Weekday,6519
6520,Weekday,6520
6521,Weekday,6521
6522,Weekday,6522
6523,Weekday,6523
6524,Weekday,6524
6525,Weekday,6525
6526,Weekday,6526
6527,Weekday,6527
6528,Weekday,6528
6529,Weekday,6529
6530,Weekday,6530
6531,Weekday,6531
6532,Weekday,6532
6533,Weekday,6533
6534,Weekday,6534
6535,Weekday,6535
6536,Weekend,6536
6537,Weekend,6537
6538,Weekend,6538
6539,Weekend,6539
6540,Weekend,6540
6541,Weekend,6541
6542,Weekend,6542
6543,Weekend,6543
6544,Weekday,6544
6545,Weekday,6545
6546,Weekday,6546
6547,Weekday,6547
6548,Weekday,6548
6549,Weekday,6549
6550,Weekday,6550
6551,Weekday,6551
6552,Weekday,6552
6553,Weekday,6553
6554,Weekend,6554
6555,Weekend,6555
6556,Weekend,6556
6557,Weekend,6557
6558,Weekend,6558
6559,Weekend,6559
6560,Weekend,6560
6561,Weekend,6561
6562,Weekend,6562
6563,Weekend,6563
6564,Weekend,6564
6565,Weekend,6565
6566,Weekend,6566
6567,Weekend,6567
6568,Weekend,6568
6569,Weekend,6569
6570,Weekend,6570
6571,Weekend,6571
6572,Weekend,6572
6573,Weekend,6573
6574,Weekend,6574
6575,Weekend,6575
6576,Weekend,6576
6577,Weekend,6577
6578,Weekend,6578
6579,Weekend,6579
6580,Weekend,6580
6581,Weekend,6581
6582,Weekend,6582
6583,Weekend,6583
6584,Weekend,6584
6585,Weekend,6585
6586,Weekend,6586
6587,Weekend,6587
6588,Weekend,6588
6589,Weekday,6589
6590,Weekday,6590
6591,Weekday,6591
6592,Weekday,6592
6593,Weekday,6593
6594,Weekday,6594
6595,Weekday,6595
6596,Weekday,6596
6597,Weekday,6597
6598,Weekday,6598
6599,Weekday,6599
6600,Weekday,6600
6601,Weekday,6601
6602,Weekday,6602
6603,Weekday,6603
6604,Weekday,6604
6605,Weekday,6605
6606,Weekday,6606
6607,Weekday,6607
6608,Weekday,6608
6609,Weekday,6609
6610,Weekday,6610
6611,Weekday,6611
6612,Weekday,6612
6613,Weekday,6613
6614,Weekday,6614
6615,Weekday,6615
6616,Weekday,6616
6617,Weekday,6617
6618,Weekday,6618
6619,Weekday,6619
6620,Weekday,6620
6621,Weekday,6621
6622,Weekday,6622
6623,Weekday,6623
6624,Weekday,6624
6625,Weekday,6625
6626,Weekday,6626
6627,Weekday,6627
6628,Weekday,6628
6629,Weekday,6629
6630,Weekday,6630
6631,Weekday,6631
6632,Weekday,6632
6633,Weekday,6633
6634,Weekend,6634
6635,Weekend,6635
6636,Weekend,6636
6637,Weekend,6637
6638,Weekend,6638
6639,Weekend,6639
6640,Weekend,6640
6641,Weekend,6641
6642,Weekday,6642
6643,Weekday,6643
6644,Weekday,6644
6645,Weekday,6645
6646,Weekday,6646
6647,Weekday,6647
6648,Weekday,6648
6649,Weekday,6649
6650,Weekday,6650
6651,Weekday,6651
6652,Weekday,6652
6653,Weekday,6653
6654,Weekday,6654
6655,Weekday,6655
6656,Weekday,6656
6657,Weekday,6657
6658,Weekend,6658
6659,Weekend,6659
6660,Weekend,6660
6661,Weekend,6661
6662,Weekend,6662
6663,Weekend,6663
6664,Weekend,6664
6665,Weekend,6665
6666,Weekend,6666
6667,Weekend,6667
6668,Weekend,6668
6669,Weekend,6669
6670,Weekend,6670
6671,Weekend,6671
6672,Weekend,6672
6673,Weekend,6673
6674,Weekend,6674
6675,Weekend,6675
6676,Weekend,6676
6677,Weekend,6677
6678,Weekend,6678
6679,Weekend,6679
6680,Weekend,6680
6681,Weekend,6681
6682,Weekday,6682
6683,Weekday,6683
6684,Weekday,6684
6685,Weekday,6685
6686,Weekday,6686
6687,Weekday,6687
6688,Weekday,6688
6689,Weekday,6689
6690,Weekday,6690
6691,Weekday,6691
6692,Weekday,6692
6693,Weekday,6693
6694,Weekday,6694
6695,Weekday,6695
6696,Weekday,6696
6697,Weekday,6697
6698,Weekday,6698
6699,Weekday,6699
6700,Weekday,6700
6701,Weekday,6701
6702,Weekday,6702
6703,Weekday,6703
6704,Weekday,6704
